Schuljahr,Amtlicher Gemeindeschlüssel,Verwaltungsbezirk,Schulformschlüssel,Schulform,Schulnummer,Kurzbezeichnung der Schule,Amtliche Bezeichnung 1,Amtliche Bezeichnung 2,Amtliche Bezeichnung 3,Rechtsstatus,Straße und Hausnummer,Postleitzahl,Ort,Homepage,Amtlicher Gemeinde-schlüssel,"Verwaltungsbezirk
(Haupt- und Nebensitz der Schule)",Art der Adresse,Anzahl,Sozialindex
2024/25,5562008.0,"Datteln, Stadt",02,Grundschule,122439,"Datteln, KG Meckinghoven",Schule Meckinghoven,Kath. Grundschule,,Öffentlich,Bahnhofstr. 22,45711.0,Datteln,http://www.grundschule-meckinghoven.de,5562008.0,"Datteln, Stadt",Hauptsitz,210,3
2024/25,5562008.0,"Datteln, Stadt",02,Grundschule,122440,"Datteln, GG Gustav-Adolf-Schule",Gustav-Adolf-Schule,Gem. Grundschule,,Öffentlich,Mozartstr. 1,45711.0,Datteln,http://www.gustav-adolf-schule-datteln.de,5562008.0,"Datteln, Stadt",Hauptsitz,430,5
2024/25,5562008.0,"Datteln, Stadt",02,Grundschule,122464,"Datteln, KG Lohschule",Lohschule,Kath. Grundschule,,Öffentlich,Grüner Weg 12,45711.0,Datteln,http://www.lohschule-datteln.de/,5562008.0,"Datteln, Stadt",Hauptsitz,365,4
2024/25,5562008.0,"Datteln, Stadt",08,Förderschule Grund-/Hauptschule,187239,"Datteln, KR Vestische Kinderklinik",Klinikschule in priv.Trägerschaft an der,Vestischen Kinder-u.Jugendklinik Datteln,Schwerp. körperliche u. motorische Entw.,Privat,Dr.-Friedrich-Steiner-Str. 5,45711.0,Datteln,https://www.sfk-datteln.de/,5562008.0,"Datteln, Stadt",Hauptsitz,75,
2024/25,5562008.0,"Datteln, Stadt",10,Realschule,161690,"Datteln, RS Wiesenstr.",Realschule Datteln,Städtische Schule der Sekundarstufe I,,Öffentlich,Wiesenstr. 12,45711.0,Datteln,http://www.rs-datteln.de,5562008.0,"Datteln, Stadt",Hauptsitz,570,5
2024/25,5562008.0,"Datteln, Stadt",20,Gymnasium,168270,"Datteln, Gym Comenius",Comenius-Gymnasium,- Sekundarstufen I und II -,,Öffentlich,Hagemer Kirchweg 5,45711.0,Datteln,http://www.comenius-gymnasium-datteln.de,5562008.0,"Datteln, Stadt",Nebensitz,200,4
2024/25,5562008.0,"Datteln, Stadt",30,Berufskolleg,192946,"Datteln, BK Ostvest",Berufskolleg Ostvest,- Sekundarstufe II -,,Öffentlich,Hans-Böckler-Str. 2,45711.0,Datteln,http://www.bk-ostvest.de,5562008.0,"Datteln, Stadt",Hauptsitz,1670,
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,100094,"Dorsten, GG Bonifatiusschule",Bonifatiusschule,Städt.Gem.Grundschule,,Öffentlich,Pliesterbecker Str. 76,46284.0,Dorsten,https://bonifatiusgrundschule-dorsten.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,270,4
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,106392,"Dorsten, GG (Verb.) Wilhelm-Lehmbruck",Wilhelm-Lehmbruck-Schule,Gem. Grundschule der Stadt Dorsten,mit kath. Teilstandort Deuten,Öffentlich,Gahlener Str. 284,46282.0,Dorsten,http://www.wilhelm-lehmbruck-schule.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,100,1
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122555,"Dorsten, GG Albert-Schweitzer",Albert-Schweitzer-Schule,Gem. Grundschule,,Öffentlich,Glück-Auf-Str. 267,46284.0,Dorsten,https://www.albert-schweitzer-schule-dorsten.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,205,3
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122579,"Dorsten, GG Pestalozzischule",Pestalozzischule,Gem. Grundschule der Stadt Dorsten,m. kath.Teilstandort Altendorf-Ulfkotte,Öffentlich,Im Päsken 14,46282.0,Dorsten,http://pestalozzi.online,5562012.0,"Dorsten, Stadt",Nebensitz,100,2
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122580,"Dorsten, GG Antoniusschule",Antoniusschule,Städt. Gemeinschaftsgrundschule,der Stadt Dorsten,Öffentlich,Heroldstr. 1,46284.0,Dorsten,http://www.antoniusschule-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,300,2
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122592,"Dorsten, GG (Verb.) Augustaschule",Augustaschule,Städt. Gemeinschaftsgrunds. d.St.Dorsten,mit Teilstandort Bismarckstraße,Öffentlich,Halterner Str. 62,46284.0,Dorsten,http://www.augustaschule-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,285,4
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122610,"Dorsten, KG Agathaschule",Agathaschule,kath. Bekenntnisgrundschule d.St.Dorsten,,Öffentlich,Nonnenkamp 22,46282.0,Dorsten,http://www.agathaschule-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,395,2
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122646,"Dorsten, KG Don-Bosco",Don-Bosco-Schule,Städt. Kath. Grundschule Lembeck,,Öffentlich,Weißdornweg 5,46286.0,Dorsten,https://www.dbgdl.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,165,1
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122658,"Dorsten, KG Urbanus",Urbanusschule,Städt. Kath. Grundschule Rhade,,Öffentlich,Erler Str. 41,46286.0,Dorsten,http://www.urbanusschule-rhade.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,170,1
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,122660,"Dorsten, KG Wittenbrinkschule",Wittenbrinkschule,kath. Bekenntnisgrundschule d.St.Dorsten,,Öffentlich,Großer Ring 73,46286.0,Dorsten,,5562012.0,"Dorsten, Stadt",Hauptsitz,255,1
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,185929,"Dorsten, GG an der Talaue",Grüne Schule an der Talaue,Städt. Gem. Grundschule Wulfen,,Öffentlich,Talaue 67,46286.0,Dorsten,http://www.grueneschuleandertalaue.de,5562012.0,"Dorsten, Stadt",Hauptsitz,370,5
2024/25,5562012.0,"Dorsten, Stadt",02,Grundschule,195455,"Dorsten, GG Maria-Montessori-Schule",Maria-Montessori-Schule Dorsten,Private Grundschule ( Ersatzschule ),Montessori Grundschule Dorsten gGmbH,Privat,Kleiner Ring 2,46286.0,Dorsten,http://www.montessori-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,105,
2024/25,5562012.0,"Dorsten, Stadt",08,Förderschule Grund-/Hauptschule,156309,"Dorsten,FÖ LE,ES,SQ von-Ketteler-Schule","von-Ketteler-Schule, Förderschule","d. St. Dorsten, FSP Lernen u. Emotio. u.",soz. Entw.(Primar u. Sek I) Spr. Primar,Öffentlich,Bismarckstr. 189,46284.0,Dorsten,https://von-ketteler-schule.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,230,
2024/25,5562012.0,"Dorsten, Stadt",08,Förderschule Grund-/Hauptschule,184032,"Dorsten, FÖ GG Haldenwangschule",Haldenwangschule,Förderschule der Stadt Dorsten,Förderschwerpunkt Geistige Entwicklung,Öffentlich,Marler Str. 50,46282.0,Dorsten,http://www.haldenwangschule.de,5562012.0,"Dorsten, Stadt",Hauptsitz,110,
2024/25,5562012.0,"Dorsten, Stadt",08,Förderschule Grund-/Hauptschule,190834,"Dorsten, FÖ SQ Raoul-Wallenberg-Schule",Raoul-Wallenberg-Schule,LWL-Förderschule,Förderschwerpunkt Sprache (Sekundarst.I),Öffentlich,Wittenbrink 51,46286.0,Dorsten,http://www.rws-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,145,
2024/25,5562012.0,"Dorsten, Stadt",10,Realschule,161720,"Dorsten, RS St. Ursula",Realschule St. Ursula,Staatlich anerkannte Ersatzschule,,Privat,Nonnenkamp 14,46282.0,Dorsten,https://rs-stursula.de,5562012.0,"Dorsten, Stadt",Hauptsitz,615,
2024/25,5562012.0,"Dorsten, Stadt",10,Realschule,196071,"Dorsten, RS Montessori-Reformschule",Montessori-Reformschule,- Private Realschule -,,Privat,Dülmener Str. 40,46286.0,Dorsten,https://www.montessori-dorsten.org/,5562012.0,"Dorsten, Stadt",Hauptsitz,155,
2024/25,5562012.0,"Dorsten, Stadt",14,Sekundarschule,100053,"Dorsten, SK Juliusstraße",Neue Sekundarschule Dorsten,-Sekundarstufe I-,,Öffentlich,Juliusstr. 1,46284.0,Dorsten,http://www.neueschuledorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,695,4
2024/25,5562012.0,"Dorsten, Stadt",15,Gesamtschule,184342,"Dorsten, GE Wulfen",Gesamtschule Wulfen,der Stadt Dorsten,- Sekundarstufe I und II-,Öffentlich,Wulfener Markt 2,46286.0,Dorsten,http://www.gs-wulfen.de,5562012.0,"Dorsten, Stadt",Hauptsitz,1275,3
2024/25,5562012.0,"Dorsten, Stadt",20,Gymnasium,168282,"Dorsten, Gym Petrinum",Städt. Gymnasium Petrinum,Dorsten,,Öffentlich,Im Werth 17,46282.0,Dorsten,http://www.petrinum-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,905,2
2024/25,5562012.0,"Dorsten, Stadt",20,Gymnasium,168294,"Dorsten, Gym St.Ursula",St.Ursula-Gymnasium,Privates Gymnasium,für Jungen und Mädchen,Privat,Ursulastr. 8-12,46282.0,Dorsten,http://www.st-ursula-dorsten.de,5562012.0,"Dorsten, Stadt",Hauptsitz,920,
2024/25,5562012.0,"Dorsten, Stadt",30,Berufskolleg,177933,"Dorsten, BK Paul-Spiegel",Paul-Spiegel-Berufskolleg Dorsten,Schule der Sekundarstufe II,des vestischen Kreises Recklinghausen,Öffentlich,Halterner Str. 15,46284.0,Dorsten,https://www.paul-spiegel-berufskolleg.de/,5562012.0,"Dorsten, Stadt",Hauptsitz,1245,
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,119477,"Gladbeck, GG Regenbogenschule",Regenbogenschule,Städt. Gemeinschaftsgrundschule,,Öffentlich,Bülser Str. 54,45964.0,Gladbeck,http://www.regenbogenschule-gladbeck.de,5562014.0,"Gladbeck, Stadt",Nebensitz,295,5
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,119519,"Gladbeck, KG Josefschule",Josefschule,Städt. Kath. Grundschule,,Öffentlich,Hegestr. 120,45966.0,Gladbeck,http://www.josefschule-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,265,3
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,119532,"Gladbeck, GG Pestalozzischule",Pestalozzischule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Brahmsstr. 22,45966.0,Gladbeck,http://www.pestalozzischulegladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,265,3
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,119570,"Gladbeck, KG Lambertischule",Lambertischule,Städt. Kath. Grundschule,,Öffentlich,Kirchstr. 2,45964.0,Gladbeck,http://www.lambertischule-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,330,8
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,119611,"Gladbeck, GG (Verb.) Wilhelmschule",Wilhelmschule,Städt. Gem. Grundschule,,Öffentlich,Kampstr. 29,45966.0,Gladbeck,https://www.wilhelmschule-gladbeck.de/,5562014.0,"Gladbeck, Stadt",Hauptsitz,215,4
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,197373,"Gladbeck, GG Wittringer Schule",Wittringer Schule,Städt. Gem. Grundschule,,Öffentlich,Bottroper Str. 55,45964.0,Gladbeck,https://www.wittringer-schule.de/,5562014.0,"Gladbeck, Stadt",Hauptsitz,320,7
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,199564,"Gladbeck, GG (Verb.) Mosaikschule",Mosaikschule,- Städt. Gemeinschaftsgrundschule -,,Öffentlich,Diepenbrockstr. 15,45968.0,Gladbeck,,5562014.0,"Gladbeck, Stadt",Nebensitz,125,6
2024/25,5562014.0,"Gladbeck, Stadt",02,Grundschule,199874,"Gladbeck, GG (Verb.) Südparkschule",Südparkschule,Städt. Gem.Grundschule d. Stadt Gladbeck,- Primarstufe -,Öffentlich,Münsterländer Str. 10,45968.0,Gladbeck,https://www.suedparkschulegladbeck.de/,5562014.0,"Gladbeck, Stadt",Hauptsitz,590,9
2024/25,5562014.0,"Gladbeck, Stadt",04,Hauptschule,143662,"Gladbeck, GH Erich-Fried",Erich-Fried-Schule,im Schulzentrum Brauck,Städt. Gem. Hauptschule  - Sek. I -,Öffentlich,Kortenkamp 19-21,45968.0,Gladbeck,http://www.e-fried-schule.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,445,9
2024/25,5562014.0,"Gladbeck, Stadt",08,Förderschule Grund-/Hauptschule,155822,"Gladbeck, FÖ LE, ES, SQ Roßheideschule",Roßheideschule,"Städt. Förderschule, Förderschwerpunkte","Lernen,Emotionale u. soziale Entwicklung",Öffentlich,Roßheidestr. 40,45968.0,Gladbeck,http://www.rossheideschule-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,240,
2024/25,5562014.0,"Gladbeck, Stadt",08,Förderschule Grund-/Hauptschule,186235,"Gladbeck, FÖ GG Jordan-Mai-Schule","Jordan-Mai-Schule, Förderschule mit dem",Förderschwerpunkt Geistige Entwicklung,in der Trägerschaft des Bistums Essen,Privat,Söllerstr. 10,45966.0,Gladbeck,http://www.jordan-mai-schule.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,180,
2024/25,5562014.0,"Gladbeck, Stadt",10,Realschule,161196,"Gladbeck, RS Anne-Frank",Anne-Frank-Realschule,Städt. Realschule,,Öffentlich,Kortestr. 13,45964.0,Gladbeck,https://www.annefrankrealschulegladbeck.de/,5562014.0,"Gladbeck, Stadt",Hauptsitz,660,4
2024/25,5562014.0,"Gladbeck, Stadt",10,Realschule,161202,"Gladbeck, RS Werner-von-Siemens",Werner-von-Siemens-Realschule,Städt. Schule der Sek. I,,Öffentlich,Kortestr. 10,45964.0,Gladbeck,http://www.wvs-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,670,6
2024/25,5562014.0,"Gladbeck, Stadt",10,Realschule,187008,"Gladbeck, RS Erich-Kästner",Erich-Kästner-Realschule,im Schulzentrum Gladbeck-Brauck,-Sekundarst.I- Städt.Ganztagsrealschule,Öffentlich,Kortenkamp 11,45968.0,Gladbeck,http://www.ekr-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,600,5
2024/25,5562014.0,"Gladbeck, Stadt",15,Gesamtschule,184380,"Gladbeck, GE Ingeborg-Drewitz",Ingeborg-Drewitz-Gesamtschule,der Stadt Gladbeck,- Sekundarstufen I und II -,Öffentlich,Fritz-Erler-Str. 4,45966.0,Gladbeck,http://www.idg-gla.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,1080,8
2024/25,5562014.0,"Gladbeck, Stadt",17,Freie Waldorfschule,187630,"Gladbeck, FW Horster Straße",Freie Waldorfschule Gladbeck,Priv. Schule eigener Art,für Jungen u. Mädchen,Privat,Horster Str. 82,45968.0,Gladbeck,http://www.waldorfschule-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,450,
2024/25,5562014.0,"Gladbeck, Stadt",20,Gymnasium,167800,"Gladbeck, Gym Riesener-Gymnasium",Städt. Riesener-Gymnasium,,,Öffentlich,Schützenstr. 23,45964.0,Gladbeck,http://www.riesener-gymnasium.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,610,4
2024/25,5562014.0,"Gladbeck, Stadt",20,Gymnasium,167812,"Gladbeck, Gym Rats",Städt. Ratsgymnasium,,,Öffentlich,Mittelstr. 50,45964.0,Gladbeck,http://www.ratsgymnasium-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,585,3
2024/25,5562014.0,"Gladbeck, Stadt",20,Gymnasium,167824,"Gladbeck, Gym Heisenberg",Städt. Heisenberg-Gymnasium,,,Öffentlich,Konrad-Adenauer-Allee 1,45964.0,Gladbeck,http://www.heisenberggymnasium.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,750,3
2024/25,5562014.0,"Gladbeck, Stadt",30,Berufskolleg,176990,"Gladbeck, BK Johannes-Kessels-Akademie",Johannes-Kessels-Akademie,Katholisches Berufskolleg,- Sekundarstufe II -,Privat,Allensteiner Str. 22,45964.0,Gladbeck,http://www.jka-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,350,
2024/25,5562014.0,"Gladbeck, Stadt",30,Berufskolleg,177027,"Gladbeck, BK Herderstraße",Berufskolleg Gladbeck,- Sekundarstufe II -,,Öffentlich,Herderstr. 3,45964.0,Gladbeck,http://www.berufskolleg-gladbeck.de,5562014.0,"Gladbeck, Stadt",Hauptsitz,1675,
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,122208,"Haltern, KG Marienschule",Marienschule Haltern,Kath. Grundschule,der Stadt Haltern am See,Öffentlich,Sixtusstr. 22a,45721.0,Haltern am See,http://www.marienschule-haltern.de,5562016.0,"Haltern am See, Stadt",Hauptsitz,205,5
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,122210,"Haltern, KG Silverbergschule",Silverbergschule,Kath. Grundschule,,Öffentlich,Germanikusstr. 34,45721.0,Haltern am See,https://silverbergschule.de/,5562016.0,"Haltern am See, Stadt",Hauptsitz,310,2
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,122221,"Haltern, EG (Verb.) Katharina-von-Bora",Katharina-von-Bora-Schule,Städt.evangelischer Grundschulverbund,mit katholischem Teilstandort,Öffentlich,Alte Ringstr. 25,45721.0,Haltern am See,http://www.kvbs-haltern.de,5562016.0,"Haltern am See, Stadt",Hauptsitz,275,2
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,122476,"Haltern, KG (Verb.) Heideschule",Heideschule,Städt. Kath. Grundschule,Grundschulverbund Flaesheim/Hullern,Öffentlich,Schulstr. 4,45721.0,Haltern am See,https://heideschule-haltern.de/,5562016.0,"Haltern am See, Stadt",Nebensitz,95,1
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,151476,"Haltern, KG (Verb.) Sythen-Lavesum",Städtische Katholische Grundschule,Grundschulverbund Sythen-Lavesum,Hauptstandort Sythen,Öffentlich,In der Groll 1,45721.0,Haltern am See,https://grundschule-sythen-lavesum.de,5562016.0,"Haltern am See, Stadt",Nebensitz,90,1
2024/25,5562016.0,"Haltern am See, Stadt",02,Grundschule,151488,"Haltern, KG Lambertus",Lambertusschule,Kath. Grundschule,,Öffentlich,Erzbischof-Buddenbrock-Str. 1,45721.0,Haltern am See,http://www.lambertusschule-lippramsdorf.de,5562016.0,"Haltern am See, Stadt",Hauptsitz,135,1
2024/25,5562016.0,"Haltern am See, Stadt",04,Hauptschule,144836,"Haltern, GH Joseph-Hennewig-Schule",Joseph-Hennewig-Schule,Gem. Hauptschule d. Stadt Haltern am See,Schule der Sekundarstufe I,Öffentlich,Holtwicker Str. 27,45721.0,Haltern am See,http://www.joseph-hennewig-schule.de,5562016.0,"Haltern am See, Stadt",Hauptsitz,340,4
2024/25,5562016.0,"Haltern am See, Stadt",10,Realschule,161664,"Haltern, RS Alexander-Lebenstein",Alexander-Lebenstein-Realschule,Realschule der Stadt Haltern am See,Schule der Sekundarstufe I,Öffentlich,Holtwicker Str. 5,45721.0,Haltern am See,https://www.alexander-lebenstein-realschule.de/,5562016.0,"Haltern am See, Stadt",Hauptsitz,890,2
2024/25,5562016.0,"Haltern am See, Stadt",20,Gymnasium,168257,"Haltern, Gym Joseph-König",Joseph-König-Gymnasium,Gymnasium der Stadt Haltern am See,,Öffentlich,Holtwicker Str. 3-5,45721.0,Haltern am See,http://www.joseph-koenig-gymnasium.de,5562016.0,"Haltern am See, Stadt",Hauptsitz,1020,1
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122245,"Herten, GG Ludgerusschule",Ludgerusschule,Gem. Grundschule,,Öffentlich,Paschenbergstr. 97,45699.0,Herten,http://www.ludgerusschule-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,230,7
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122257,"Herten, GG (Verb.) Süder Grundschule",Süder Grundschule,Gem. Grundschule der Stadt Herten,-Primarstufe-,Öffentlich,Augustastr. 41,45699.0,Herten,http://www.sueder-grundschule.de,5562020.0,"Herten, Stadt",Nebensitz,160,5
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122269,"Herten, GG Waldschule",Waldschule,Gem. Grundschule,,Öffentlich,Langenbochumer Str. 248,45701.0,Herten,http://www.waldschule-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,310,2
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122270,"Herten, GG Herten-Mitte",Grundschule Herten-Mitte,Städtische Gemeinschaftsgrundschule,,Öffentlich,Vitusstr. 9,45699.0,Herten,http://www.grundschule-herten-mitte.de,5562020.0,"Herten, Stadt",Hauptsitz,365,6
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122282,"Herten, GG Goetheschule",Goetheschule,Gem. Grundschule,,Öffentlich,Josefstr. 92,45699.0,Herten,http://www.goetheschule-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,315,3
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122294,"Herten, GG Comenius",Comeniusschule,Gem. Grundschule,,Öffentlich,Jahnstr. 2,45701.0,Herten,http://www.comeniusschule-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,315,1
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122336,"Herten, GG Martini",Martinischule,Gem. Grundschule,,Öffentlich,Paschenbergstr. 91,45699.0,Herten,http://www.martinischule-herten.de/,5562020.0,"Herten, Stadt",Hauptsitz,305,4
2024/25,5562020.0,"Herten, Stadt",02,Grundschule,122920,"Herten, GG Barbaraschule",Barbaraschule,Gem. Grundschule Bertlich,,Öffentlich,Wallstr. 32,45701.0,Herten,https://barbaraschule-herten.de/,5562020.0,"Herten, Stadt",Hauptsitz,220,6
2024/25,5562020.0,"Herten, Stadt",08,Förderschule Grund-/Hauptschule,156255,"Herten, FÖ LE, SQ, ES Achtenbeckschule","Achtenbeckschule, Förderschule der Stadt","Herten, Förderschwerp. Lernen, Sprache",und Emotionale und soziale Entwicklung,Öffentlich,Feldstr. 43,45699.0,Herten,https://www.achtenbeckschule-stadt-herten.de/,5562020.0,"Herten, Stadt",Hauptsitz,225,
2024/25,5562020.0,"Herten, Stadt",08,Förderschule Grund-/Hauptschule,187574,"Herten, FÖ KM Christy-Brown-Schule",Christy-Brown-Schule,"LWL-Förderschule, Förderschwerpunkt",Körperliche und motorische Entwicklung,Öffentlich,Hofstr. 26,45701.0,Herten,http://www.christy-brown-schule.de,5562020.0,"Herten, Stadt",Hauptsitz,255,
2024/25,5562020.0,"Herten, Stadt",10,Realschule,161676,"Herten, RS Erich-Klausener-Schule",Erich-Klausener-Schule,Priv. Bischöfl. Ganztagsrealschule,für Jungen u. Mädchen -Sekundarstufe I-,Privat,Ebbelicher Weg 19,45699.0,Herten,http://www.eksherten.de/,5562020.0,"Herten, Stadt",Hauptsitz,375,
2024/25,5562020.0,"Herten, Stadt",10,Realschule,192223,"Herten, RS Willy-Brandt-Schule",Willy-Brandt-Schule,Städt. Realschule Herten,,Öffentlich,Ernst-Reuter-Platz 10-20,45699.0,Herten,http://www.willy-brandt-schule-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,585,6
2024/25,5562020.0,"Herten, Stadt",14,Sekundarschule,197208,"Herten, SK Martin-Luther-Schule",Martin-Luther-Schule,Sekundarschule der Stadt Herten,- Sekundarstufe I -,Öffentlich,Martin-Luther-Str. 3,45701.0,Herten,http://www.martinluther-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,490,6
2024/25,5562020.0,"Herten, Stadt",15,Gesamtschule,185188,"Herten, GE Rosa-Parks-Schule",Rosa-Parks-Schule,Gesamtschule der Stadt Herten,- Sekundarstufe I und II -,Öffentlich,Fritz-Erler-Str. 2,45701.0,Herten,http://www.rps-herten.de,5562020.0,"Herten, Stadt",Hauptsitz,1030,8
2024/25,5562020.0,"Herten, Stadt",20,Gymnasium,168269,"Herten, Gym Städt. Gymnasium Herten",Städtisches Gymnasium Herten,,,Öffentlich,Gartenstr. 40,45699.0,Herten,http://www.stgh.de,5562020.0,"Herten, Stadt",Hauptsitz,930,4
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122713,"Marl, GG Käthe-Kollwitz-Schule",Käthe-Kollwitz-Schule,Städt. Gem. Grundschule Hamm,,Öffentlich,Merkelheider Weg 194,45772.0,Marl,http://www.kaethe-kollwitz-schule-marl.de,5562024.0,"Marl, Stadt",Hauptsitz,295,4
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122737,"Marl, GG Sickingmühleschule",Gem. Grundschule Sickingmühle,der Stadt Marl,,Öffentlich,Alte Str. 30,45772.0,Marl,http://www.grundschule-sickingmuehle.de,5562024.0,"Marl, Stadt",Hauptsitz,200,1
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122749,"Marl, GG Goethe",Goetheschule,Gem. Grundschule,,Öffentlich,Hervester Str. 81,45768.0,Marl,https://goetheschule-marl.de/,5562024.0,"Marl, Stadt",Hauptsitz,320,5
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122774,"Marl, GG August-Döhr-Schule",August-Döhr-Schule,Gem. Grundschule,,Öffentlich,Max-Planck-Str. 15,45768.0,Marl,https://ads.marl.de/,5562024.0,"Marl, Stadt",Hauptsitz,290,7
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122798,"Marl, GG Martin-Buber-Schule",Martin-Buber-Schule,Gem. Grundschule der Stadt Marl,- Primarstufe -,Öffentlich,Emslandstr. 16,45770.0,Marl,http://www.mbs-marl.de,5562024.0,"Marl, Stadt",Hauptsitz,270,9
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122804,"Marl, GG Pestalozzi",Pestalozzischule,Gem. Grundschule,,Öffentlich,Carl-Duisberg-Str. 15,45772.0,Marl,http://www.pestalozzischule.marl.de,5562024.0,"Marl, Stadt",Hauptsitz,215,6
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122816,"Marl, GG Haard-/Johannesschule",Haard-/Johannesschule,Städt. Gem. Grundschule,,Öffentlich,In de Flaslänne 22,45770.0,Marl,http://haard-johannesschule.weebly.com/,5562024.0,"Marl, Stadt",Hauptsitz,255,4
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122828,"Marl, GG Harkortschule",Harkortschule,Gem. Grundschule,,Öffentlich,Lipper Weg 140,45772.0,Marl,https://www.harkortschule-marl.de,5562024.0,"Marl, Stadt",Hauptsitz,400,5
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122830,"Marl, GG Bonifatiusschule",Bonifatiusschule,Gem. Grundschule der Stadt Marl,- Primarstufe -,Öffentlich,Bonifatiusstr. 20,45768.0,Marl,http://bonifatiusschule-marl.de,5562024.0,"Marl, Stadt",Hauptsitz,305,7
2024/25,5562024.0,"Marl, Stadt",02,Grundschule,122841,"Marl, KG Canisiusschule",Canisiusschule,Kath. Grundschule der Stadt Marl,,Öffentlich,Max-Reger-Str. 51,45772.0,Marl,http://canisiusschule-marl.de,5562024.0,"Marl, Stadt",Hauptsitz,415,5
